Appliances,Press_mm_hg,RH_3,RH_8,RH_9,T3,T4,T8,T_out,Tdewpoint,hour
90.0,753.733333333333,41.5109090909091,48.8145454545455,46.4909090909091,26.4101818181818,24.1864864864865,24.1143636363636,20.520833333333368,12.6333333333333,17
80.0,753.6666666666669,41.5663636363636,48.8718181818182,46.5363636363636,26.4202727272727,24.181981981982,24.1215454545455,20.520833333333368,12.8166666666667,17
150.0,753.6,41.6218181818182,48.929090909090895,46.5818181818182,26.4303636363636,24.177477477477495,24.1287272727273,20.520833333333368,13.0,18
130.0,753.5499999999998,41.6772727272727,48.9863636363636,46.6272727272727,26.4404545454545,24.172972972973,24.135909090909095,20.520833333333368,13.0,18
120.0,753.5,41.732727272727296,49.0436363636364,46.67272727272729,26.450545454545505,24.1684684684685,24.1430909090909,20.520833333333368,13.0,18
120.0,753.45,41.7881818181818,49.1009090909091,46.7181818181818,26.4606363636364,24.163963963964,24.1502727272727,20.520833333333368,13.0,18
120.0,753.4,41.8436363636364,49.1581818181818,46.7636363636364,26.470727272727295,24.159459459459505,24.157454545454495,20.520833333333368,13.0,18
110.0,753.35,41.899090909090894,49.2154545454545,46.8090909090909,26.4808181818182,24.154954954955,24.1646363636364,20.520833333333368,13.0,18
110.0,753.2999999999998,41.9545454545455,49.272727272727295,46.8545454545455,26.490909090909096,24.1504504504504,24.1718181818182,20.520833333333368,13.0,19
110.0,753.216666666667,42.01,49.33,46.9,26.501,24.1459459459459,24.179,20.520833333333368,13.0666666666667,19
110.0,753.1333333333331,42.06545454545449,49.3872727272727,46.945454545454496,26.5110909090909,24.1414414414414,24.1861818181818,20.520833333333368,13.1333333333333,19
110.0,753.0499999999998,42.1209090909091,49.4445454545455,46.9909090909091,26.5211818181818,24.136936936936895,24.1933636363636,20.520833333333368,13.2,19
110.0,752.966666666667,42.1763636363636,49.5018181818182,47.0363636363636,26.5312727272727,24.1324324324324,24.200545454545505,20.520833333333368,13.2666666666667,19
100.0,752.8833333333331,42.2318181818182,49.5590909090909,47.0818181818182,26.5413636363636,24.1279279279279,24.2077272727273,20.520833333333368,13.3333333333333,19
110.0,752.7999999999998,42.2872727272727,49.6163636363636,47.1272727272727,26.5514545454545,24.1234234234234,24.214909090909096,20.520833333333368,13.4,20
100.0,752.85,42.342727272727295,49.6736363636364,47.17272727272729,26.561545454545495,24.1189189189189,24.222090909090895,20.3833333333333,13.5666666666667,20
100.0,752.9,42.3981818181818,49.7309090909091,47.2181818181818,26.5716363636364,24.1144144144144,24.2292727272727,20.066666666666695,13.7333333333333,20
100.0,752.95,42.4536363636364,49.7881818181818,47.2636363636364,26.581727272727296,24.109909909909895,24.2364545454545,19.75,13.9,20
70.0,753.0,42.509090909090894,49.8454545454546,47.3090909090909,26.5918181818182,24.1054054054054,24.2436363636364,19.433333333333305,14.0666666666667,20
90.0,753.0499999999998,42.5645454545455,49.9027272727273,47.3545454545455,26.6019090909091,24.1009009009009,24.2508181818182,19.116666666666696,14.2333333333333,20
100.0,753.1,42.62,49.96,47.4,26.612,24.0963963963964,24.258,18.8,14.4,21
110.0,753.0499999999998,42.67545454545449,50.0172727272727,47.445454545454496,26.6220909090909,24.0918918918919,24.2651818181818,18.816666666666695,14.3,21
175.0,753.0,42.7309090909091,50.07454545454551,47.4909090909091,26.6321818181818,24.0873873873874,24.2723636363636,18.8333333333333,14.2,21
90.0,752.95,42.7863636363636,50.1318181818182,47.5363636363636,26.6422727272727,24.082882882882895,24.279545454545495,18.85,14.1,21
90.0,752.9,42.8418181818182,50.18909090909089,47.5818181818182,26.6523636363636,24.0783783783784,24.2867272727273,18.866666666666696,14.0,21
80.0,752.85,42.89727272727271,50.2463636363636,47.6272727272727,26.6624545454545,24.0738738738739,24.2939090909091,18.8833333333333,13.9,21
90.0,752.7999999999998,42.952727272727294,50.3036363636364,47.67272727272729,26.672545454545496,24.0693693693694,24.301090909090895,18.9,13.8,22
60.0,752.6833333333329,43.0081818181818,50.3609090909091,47.7181818181818,26.6826363636364,24.064864864864905,24.3082727272727,18.9,13.85,22
80.0,752.5666666666668,43.0636363636364,50.4181818181818,47.7636363636364,26.6927272727273,24.0603603603604,24.3154545454545,18.9,13.9,22
70.0,752.45,43.11909090909089,50.4754545454545,47.8090909090909,26.7028181818182,24.055855855855896,24.3226363636364,18.9,13.95,22
70.0,752.3333333333329,43.1745454545455,50.53272727272729,47.8545454545455,26.7129090909091,24.0513513513514,24.3298181818182,18.9,14.0,22
70.0,752.216666666667,43.23,50.59,47.9,26.723,24.0468468468468,24.337,18.9,14.05,22
70.0,752.1,43.2854545454545,50.64727272727271,47.945454545454496,26.7330909090909,24.042342342342305,24.3441818181818,18.9,14.1,23
160.0,752.0833333333329,43.3409090909091,50.7045454545455,47.9909090909091,26.7431818181818,24.0378378378378,24.3513636363636,18.75,14.1333333333333,23
175.0,752.0666666666668,43.3963636363636,50.7618181818182,48.0363636363636,26.753272727272705,24.033333333333296,24.358545454545496,18.6,14.1666666666667,23
140.0,752.0499999999998,43.4518181818182,50.819090909090896,48.0818181818182,26.7633636363636,24.0288288288288,24.365727272727305,18.45,14.2,23
60.0,752.033333333333,43.5072727272727,50.8763636363636,48.1272727272727,26.773454545454495,24.0243243243243,24.3729090909091,18.3,14.2333333333333,23
50.0,752.016666666667,43.562727272727294,50.9336363636364,48.17272727272729,26.7835454545455,24.0198198198198,24.380090909090896,18.15,14.2666666666667,23
60.0,752.0,43.6181818181818,50.9909090909091,48.2181818181818,26.7936363636364,24.015315315315295,24.387272727272695,18.0,14.3,0
60.0,751.8833333333331,43.6736363636364,51.0481818181818,48.2636363636364,26.8037272727273,24.0108108108108,24.3944545454545,17.8666666666667,14.3333333333333,0
60.0,751.766666666667,43.72909090909089,51.1054545454545,48.3090909090909,26.8138181818182,24.0063063063063,24.4016363636364,17.7333333333333,14.3666666666667,0
60.0,751.65,43.7845454545455,51.162727272727295,48.3545454545455,26.8239090909091,24.0018018018018,24.4088181818182,17.6,14.4,0
60.0,751.533333333333,43.84,51.22,48.4,26.834,23.9972972972973,24.416,17.4666666666667,14.4333333333333,0
60.0,751.4166666666669,43.8954545454545,51.2772727272727,48.445454545454496,26.844090909090905,23.9927927927928,24.4231818181818,17.3333333333333,14.4666666666667,0
50.0,751.2999999999998,43.95090909090911,51.3345454545455,48.4909090909091,26.8541818181818,23.988288288288295,24.4303636363636,17.2,14.5,1
60.0,751.1833333333329,44.0063636363636,51.3918181818182,48.5363636363636,26.864272727272695,23.9837837837838,24.4375454545455,17.3,14.3666666666667,1
60.0,751.0666666666668,44.0618181818182,51.4490909090909,48.5818181818182,26.8743636363636,23.9792792792793,24.444727272727295,17.4,14.2333333333333,1
50.0,750.95,44.1172727272727,51.5063636363636,48.6272727272727,26.884454545454496,23.9747747747748,24.4519090909091,17.5,14.1,1
60.0,750.8333333333329,44.17272727272729,51.5636363636364,48.67272727272729,26.8945454545455,23.9702702702703,24.4590909090909,17.6,13.9666666666667,1
60.0,750.716666666667,44.2281818181818,51.6209090909091,48.7181818181818,26.9046363636364,23.9657657657658,24.466272727272695,17.7,13.8333333333333,1
50.0,750.6,44.2836363636364,51.6781818181818,48.7636363636364,26.9147272727273,23.961261261261296,24.4734545454545,17.8,13.7,2
50.0,750.533333333333,44.3390909090909,51.735454545454495,48.8090909090909,26.9248181818182,23.9567567567568,24.4806363636364,17.7666666666667,13.65,2
50.0,750.466666666667,44.3945454545455,51.7927272727273,48.8545454545455,26.934909090909095,23.9522522522523,24.4878181818182,17.7333333333333,13.6,2
50.0,750.4,44.45,51.85,48.9,26.945,23.947747747747705,24.495,17.7,13.55,2
50.0,750.3333333333329,44.5054545454545,51.9072727272727,48.945454545454496,26.955090909090895,23.9432432432432,24.5021818181818,17.6666666666667,13.5,2
60.0,750.266666666667,44.5609090909091,51.9645454545455,48.9909090909091,26.9651818181818,23.938738738738696,24.5093636363636,17.6333333333333,13.45,2
50.0,750.2,44.6163636363636,52.0218181818182,49.0363636363636,26.975272727272696,23.9342342342342,24.5165454545455,17.6,13.4,3
50.0,750.016666666667,44.6718181818182,52.079090909090894,49.0818181818182,26.9853636363636,23.9297297297297,24.523727272727296,17.4666666666667,13.4,3
60.0,749.8333333333329,44.7272727272727,52.1363636363636,49.1272727272727,26.9954545454545,23.9252252252252,24.530909090909095,17.3333333333333,13.4,3
50.0,749.65,44.78272727272729,52.1936363636364,49.17272727272729,27.0055454545455,23.920720720720695,24.5380909090909,17.2,13.4,3
60.0,749.466666666667,44.8381818181818,52.2509090909091,49.2181818181818,27.0156363636364,23.9162162162162,24.5452727272727,17.0666666666667,13.4,3
50.0,749.283333333333,44.8936363636364,52.3081818181818,49.2636363636364,27.025727272727295,23.9117117117117,24.552454545454495,16.9333333333333,13.4,3
60.0,749.1,44.9490909090909,52.3654545454545,49.3090909090909,27.0358181818182,23.9072072072072,24.5596363636364,16.8,13.4,4
50.0,749.25,45.00454545454551,52.42272727272729,49.3545454545455,27.04,23.9027027027027,24.5668181818182,16.45,13.4166666666667,4
60.0,749.4,45.06,52.48,49.4,27.04,23.8981981981982,24.574,16.1,13.4333333333333,4
50.0,749.5499999999998,45.1154545454545,52.5372727272727,49.445454545454496,27.04,23.893693693693695,24.5811818181818,15.75,13.45,4
60.0,749.7,45.1709090909091,52.5945454545455,49.4909090909091,27.04,23.8891891891892,24.5883636363636,15.4,13.4666666666667,4
50.0,749.85,45.2263636363636,52.6518181818182,49.5363636363636,27.04,23.8846846846847,24.5955454545455,15.05,13.4833333333333,4
60.0,750.0,45.2818181818182,52.7090909090909,49.5818181818182,27.04,23.8801801801802,24.6027272727273,14.7,13.5,5
50.0,749.8333333333329,45.3372727272727,52.7663636363636,49.6272727272727,27.04,23.8756756756757,24.609909090909095,14.6,13.55,5
50.0,749.6666666666669,45.3927272727273,52.8236363636364,49.67272727272729,27.04,23.8711711711712,24.6170909090909,14.5,13.6,5
40.0,749.5,45.4481818181818,52.88090909090911,49.7181818181818,27.04,23.866666666666696,24.6242727272727,14.4,13.65,5
50.0,749.3333333333329,45.5036363636364,52.9381818181818,49.7636363636364,27.04,23.8621621621622,24.631454545454496,14.3,13.7,5
50.0,749.1666666666669,45.5590909090909,52.99545454545449,49.8090909090909,27.04,23.8576576576577,24.6386363636364,14.2,13.75,5
50.0,749.0,45.61454545454551,53.052727272727296,49.8545454545455,27.04,23.8531531531532,24.6458181818182,14.1,13.8,6
50.0,749.1666666666669,45.67,53.11,49.9,27.04,23.8486486486486,24.653,14.1833333333333,13.85,6
60.0,749.3333333333329,45.7254545454545,53.1672727272727,49.945454545454496,27.04,23.844144144144096,24.6601818181818,14.2666666666667,13.9,6
70.0,749.5,45.7809090909091,53.2245454545455,49.9909090909091,27.04,23.8396396396396,24.6673636363636,14.35,13.95,6
60.0,749.6666666666669,45.8363636363636,53.2818181818182,50.0363636363636,27.04,23.8351351351351,24.674545454545495,14.4333333333333,14.0,6
60.0,749.8333333333329,45.8918181818182,53.3390909090909,50.0818181818182,27.04,23.8306306306306,24.6817272727273,14.5166666666667,14.05,6
60.0,750.0,45.9472727272727,53.3963636363636,50.1272727272727,27.04,23.826126126126095,24.6889090909091,14.6,14.1,7
60.0,750.016666666667,46.0027272727273,53.4536363636364,50.17272727272729,27.04,23.8216216216216,24.696090909090895,14.6833333333333,14.15,7
60.0,750.033333333333,46.0581818181818,53.5109090909091,50.2181818181818,27.04,23.8171171171171,24.7032727272727,14.7666666666667,14.2,7
70.0,750.0499999999998,46.1136363636364,53.5681818181818,50.2636363636364,27.04,23.8126126126126,24.7104545454545,14.85,14.25,7
70.0,750.0666666666668,46.1690909090909,53.625454545454495,50.3090909090909,27.04,23.8081081081081,24.7176363636364,14.9333333333333,14.3,7
60.0,750.0833333333329,46.2245454545455,53.6827272727273,50.3545454545455,27.04,23.8036036036036,24.7248181818182,15.0166666666667,14.35,7
60.0,750.1,46.28,53.74,50.4,27.04,23.799099099099095,24.732,15.1,14.4,8
50.0,750.116666666667,46.335454545454496,53.7972727272727,50.445454545454496,27.04,23.7945945945946,24.7391818181818,15.1333333333333,14.3666666666667,8
60.0,750.1333333333331,46.3909090909091,53.8545454545455,50.4909090909091,27.04,23.7900900900901,24.7463636363636,15.1666666666667,14.3333333333333,8
175.0,750.15,46.4463636363636,53.9118181818182,50.5363636363636,27.04,23.7855855855856,24.753545454545495,15.2,14.3,8
175.0,750.1666666666669,46.5018181818182,53.969090909090895,50.5818181818182,27.04,23.7810810810811,24.7607272727273,15.2333333333333,14.2666666666667,8
175.0,750.1833333333329,46.5572727272727,54.0263636363636,50.6272727272727,27.04,23.7765765765766,24.7679090909091,15.2666666666667,14.2333333333333,8
120.0,750.2,46.6127272727273,54.0836363636364,50.67272727272729,27.04,23.772072072072095,24.775090909090896,15.3,14.2,9
120.0,750.266666666667,46.6681818181818,54.1409090909091,50.7181818181818,27.04,23.7675675675676,24.7822727272727,15.4166666666667,14.3,9
100.0,750.3333333333329,46.7236363636364,54.1981818181818,50.7636363636364,27.04,23.7630630630631,24.7894545454545,15.5333333333333,14.4,9
130.0,750.4,46.7790909090909,54.2554545454545,50.8090909090909,27.04,23.7585585585586,24.7966363636364,15.65,14.5,9
100.0,750.466666666667,46.8345454545455,54.312727272727294,50.8545454545455,27.04,23.754054054054105,24.8038181818182,15.7666666666667,14.6,9
110.0,750.533333333333,46.89,54.37,50.9,27.04,23.749549549549496,24.811,15.8833333333333,14.7,9
80.0,750.6,46.945454545454496,54.4272727272727,50.945454545454496,27.04,23.745045045045,24.8181818181818,16.0,14.8,10
90.0,750.6333333333331,47.0009090909091,54.4845454545455,50.9909090909091,27.04,23.7405405405405,24.8253636363636,15.9666666666667,14.8,10
80.0,750.6666666666669,47.0563636363636,54.5418181818182,51.0363636363636,27.04,23.736036036036,24.8325454545455,15.9333333333333,14.8,10
150.0,750.7,47.1118181818182,54.5990909090909,51.0818181818182,27.04,23.731531531531495,24.839727272727295,15.9,14.8,10
175.0,750.733333333333,47.1672727272727,54.6563636363636,51.1272727272727,27.04,23.727027027027,24.8469090909091,15.8666666666667,14.8,10
175.0,750.766666666667,47.2227272727273,54.7136363636364,51.17272727272729,27.04,23.7225225225225,24.8540909090909,15.8333333333333,14.8,10
175.0,750.7999999999998,47.2781818181818,54.77090909090911,51.2181818181818,27.04,23.718018018018,24.861272727272695,15.8,14.8,11
175.0,750.766666666667,47.3336363636364,54.8281818181818,51.2636363636364,27.04,23.7135135135135,24.8684545454545,15.8333333333333,14.7666666666667,11
175.0,750.733333333333,47.389090909090896,54.88545454545449,51.3090909090909,27.04,23.709009009009,24.8756363636364,15.8666666666667,14.7333333333333,11
175.0,750.7,47.4445454545455,54.942727272727296,51.3545454545455,27.04,23.704504504504495,24.8828181818182,15.9,14.7,11
175.0,750.6666666666669,47.5,55.0,51.4,27.04,23.7,24.89,15.9333333333333,14.6666666666667,11
175.0,750.6333333333331,47.56,54.897142857142896,51.4,27.04,23.7,24.9685714285714,15.9666666666667,14.6333333333333,11
175.0,750.6,47.433333333333294,54.7,51.4,27.04,23.79,25.0,16.0,14.6,12
130.0,750.6,47.69333333333329,54.5542857142857,51.4,27.04,23.73,25.042857142857095,15.9666666666667,14.5666666666667,12
110.0,750.6,47.2266666666667,54.5,51.4,27.04,23.79,25.1,15.9333333333333,14.5333333333333,12
110.0,750.6,46.4966666666667,54.4857142857143,51.4,27.04,23.79,25.1142857142857,15.9,14.5,12
120.0,750.6,45.963333333333296,54.3685714285714,51.4,27.04,23.79,25.1571428571429,15.8666666666667,14.4666666666667,12
100.0,750.6,45.6633333333333,54.156,51.5,27.04,23.79,25.2,15.8333333333333,14.4333333333333,12
100.0,750.6,45.59,54.09,51.44285714285711,27.04,23.79,25.2128571428571,15.8,14.4,13
100.0,750.5499999999998,45.4666666666667,53.954,51.4,27.04,23.8566666666667,25.236,15.8833333333333,14.4,13
110.0,750.5,45.4666666666667,53.564285714285695,51.4114285714286,27.04,23.9266666666667,25.2,15.9666666666667,14.4,13
110.0,750.45,45.3,53.4,50.96,26.963333333333296,24.0,25.29,16.05,14.4,13
100.0,750.4,44.9666666666667,53.384285714285696,50.75428571428569,26.823333333333295,24.0,25.29,16.1333333333333,14.4,13
100.0,750.35,45.2,53.272,50.634,26.76,24.0,25.29,16.2166666666667,14.4,13
110.0,750.2999999999998,45.2225,53.1685714285714,50.5257142857143,26.625,24.0,25.3185714285714,16.3,14.4,14
110.0,750.283333333333,45.29,53.054,50.634,26.6,24.0,25.39,16.4,14.4,14
110.0,750.266666666667,45.2,53.0385714285714,50.76714285714289,26.7,24.0,25.39,16.5,14.4,14
110.0,750.25,45.1266666666667,53.054,50.9,26.7,24.0,25.456,16.6,14.4,14
100.0,750.233333333333,45.09,53.0514285714286,50.97142857142861,26.7,24.0,25.4685714285714,16.7,14.4,14
100.0,750.216666666667,45.09,53.0,51.0,26.76,24.0,25.39,16.8,14.4,14
90.0,750.2,45.03,52.94285714285711,51.077142857142896,26.76,24.0,25.39,16.9,14.4,15
100.0,750.2,45.1633333333333,52.9,51.09,26.6333333333333,24.0,25.39,16.7833333333333,14.4333333333333,15
100.0,750.2,45.23,52.9,51.09,26.566666666666695,24.0,25.39,16.6666666666667,14.4666666666667,15
110.0,750.2,45.29,52.79,50.754,26.5,24.1,25.5,16.55,14.5,15
90.0,750.2,45.4,52.7514285714286,50.6242857142857,26.39,24.1,25.5,16.4333333333333,14.5333333333333,15
90.0,750.2,45.4666666666667,52.812,50.576,26.39,24.1333333333333,25.52,16.3166666666667,14.5666666666667,15
90.0,750.2,45.59,52.97142857142861,50.7642857142857,26.39,24.2,25.6,16.2,14.6,16
80.0,750.2,45.59,53.236,50.94,26.323333333333295,24.2,25.64,16.25,14.6333333333333,16
100.0,750.2,45.59,53.454285714285696,51.05625,26.29,24.2,25.7,16.3,14.6666666666667,16
90.0,750.2,45.6633333333333,53.63,51.1057142857143,26.29,24.2,25.718,16.35,14.7,16
90.0,750.2,45.6266666666667,53.8214285714286,51.218,26.2,24.2,25.79,16.4,14.7333333333333,16
80.0,750.2,45.7,54.0,51.29,26.1333333333333,24.2,25.79,16.45,14.7666666666667,16
175.0,750.2,45.7,53.8514285714286,51.4,26.1,24.2,25.875714285714295,16.5,14.8,17
175.0,750.1666666666669,45.83333333333329,53.6675,51.32428571428569,26.1,24.2,25.89,16.3833333333333,14.8,17
175.0,750.1333333333331,45.79,53.516,51.276,26.1,24.2,25.89,16.2666666666667,14.8,17
175.0,750.1,45.745,53.4,51.4,26.1,24.23,25.89,16.15,14.8,17
175.0,750.0666666666668,45.79,53.754,51.536,26.1,24.29,26.0,16.0333333333333,14.8,17
160.0,750.033333333333,45.8266666666667,53.1914285714286,51.5128571428571,26.2,24.29,25.952857142857095,15.9166666666667,14.8,17
130.0,750.0,45.9,52.836,51.5,26.2,24.29,25.956,15.8,14.8,18
110.0,749.983333333333,45.9,52.61428571428569,51.47142857142861,26.29,24.29,25.9214285714286,15.85,14.85,18
120.0,749.966666666667,45.9666666666667,53.236,51.356,26.29,24.29,26.0,15.9,14.9,18
110.0,749.95,46.0,53.4928571428571,51.2385714285714,26.29,24.29,26.014285714285695,15.95,14.95,18
120.0,749.9333333333329,46.06,53.652,51.178,26.29,24.29,26.1,16.0,15.0,18
130.0,749.9166666666669,46.06,53.9,51.09,26.29,24.29,26.1,16.05,15.05,18
110.0,749.9,46.0,53.754,51.054,26.29,24.29,26.1,16.1,15.066666666666674,19
110.0,749.9166666666669,46.0,53.2814285714286,50.69625,26.29,24.29,26.1,15.9666666666667,14.9833333333333,19
110.0,749.9333333333329,45.933333333333294,53.018,50.356,26.23,24.29,26.08,15.8333333333333,14.8666666666667,19
90.0,749.95,45.863333333333294,53.2642857142857,50.12285714285711,26.1666666666667,24.29,26.0,15.7,14.75,19
80.0,749.966666666667,45.863333333333294,53.12,49.794,26.1,24.29,26.0,15.5666666666667,14.6333333333333,19
80.0,749.983333333333,45.9,52.57,49.4657142857143,26.0,24.23,25.952857142857095,15.4333333333333,14.5166666666667,19
90.0,750.0,45.9,52.194,49.014,26.0,24.2,25.934,15.3,14.4,20
120.0,750.0666666666668,45.5,51.6942857142857,48.82428571428569,25.89,24.2,25.89,14.9166666666667,14.05,20
120.0,750.1333333333331,45.5,51.254,48.596,25.823333333333295,24.2,25.89,14.5333333333333,13.7,20
130.0,750.2,45.4666666666667,50.8285714285714,48.2957142857143,25.79,24.2,25.89,14.15,13.35,20
120.0,750.266666666667,45.4,50.516,48.054,25.79,24.2,25.89,13.7666666666667,13.0,20
120.0,750.3333333333329,45.345,50.407142857142894,47.82125,25.79,24.2,25.9214285714286,13.3833333333333,12.65,20
90.0,750.4,45.1633333333333,50.356,47.712857142857104,25.823333333333295,24.2,26.04,13.0,12.3,21
100.0,750.5499999999998,45.03,50.19714285714289,47.876,25.823333333333295,24.1666666666667,26.1,12.8833333333333,12.1333333333333,21
100.0,750.7,44.933333333333294,50.13,48.0,25.89,24.1,26.1,12.7666666666667,11.9666666666667,21
90.0,750.85,44.933333333333294,50.3685714285714,48.2,25.89,24.1,26.1714285714286,12.65,11.8,21
80.0,751.0,44.79,50.254,48.4571428571429,25.89,24.033333333333296,26.2,12.5333333333333,11.6333333333333,21
70.0,751.15,44.73,49.9214285714286,48.674,25.89,24.014285714285695,26.277142857142895,12.4166666666667,11.4666666666667,21
80.0,751.2999999999998,44.6633333333333,49.5725,48.8214285714286,25.89,24.0,26.29,12.3,11.3,22
60.0,751.35,44.59,49.44,49.0,25.89,24.0,26.29,12.2166666666667,11.2666666666667,22
80.0,751.4,44.59,49.3685714285714,49.077142857142896,25.89,24.0,26.2514285714286,12.1333333333333,11.2333333333333,22
100.0,751.45,44.6633333333333,49.29,49.09,25.89,24.0,26.29,12.05,11.2,22
80.0,751.5,44.8966666666667,49.2385714285714,49.1214285714286,25.9266666666667,24.0,26.2514285714286,11.9666666666667,11.1666666666667,22
70.0,751.5499999999998,45.29,49.178,49.2,26.0,24.0,26.254,11.8833333333333,11.1333333333333,22
60.0,751.6,45.29,49.2257142857143,49.2514285714286,26.0,23.9266666666667,26.2514285714286,11.8,11.1,23
60.0,751.6333333333331,45.29,49.736,49.312,26.066666666666695,23.9266666666667,26.2,11.7666666666667,11.0666666666667,23
60.0,751.6666666666669,45.29,49.963333333333296,49.4,26.1,23.89,26.2,11.7333333333333,11.0333333333333,23
60.0,751.7,45.29,50.09,49.4,26.1,23.89,26.1333333333333,11.7,11.0,23
60.0,751.733333333333,45.29,50.2,49.4142857142857,26.1,23.89,26.066666666666695,11.6666666666667,10.9666666666667,23
60.0,751.766666666667,45.23,50.2,49.5,26.1666666666667,23.823333333333295,26.0,11.6333333333333,10.9333333333333,23
60.0,751.7999999999998,45.2,49.893333333333295,49.5,26.2,23.79,25.963333333333296,11.6,10.9,0
60.0,751.8833333333331,45.145,49.56,49.5,26.2,23.79,25.89,11.55,10.8833333333333,0
60.0,751.966666666667,45.1266666666667,49.933333333333294,49.5,26.2,23.79,25.79,11.5,10.8666666666667,0
60.0,752.0499999999998,45.09,50.06,49.5,26.29,23.79,25.79,11.45,10.85,0
60.0,752.1333333333331,45.03,50.2666666666667,49.5,26.29,23.79,25.79,11.4,10.8333333333333,0
50.0,752.216666666667,45.0,50.4,49.5,26.29,23.79,25.73,11.35,10.8166666666667,0
50.0,752.2999999999998,45.0,50.5,49.5128571428571,26.29,23.745,25.7,11.3,10.8,1
50.0,752.3333333333329,44.9,50.433333333333294,49.545,26.29,23.76,25.7,11.2666666666667,10.7333333333333,1
50.0,752.366666666667,44.9,50.433333333333294,49.5,26.29,23.7,25.6666666666667,11.2333333333333,10.6666666666667,1
50.0,752.4,44.9,50.7666666666667,49.5385714285714,26.29,23.7,25.6,11.2,10.6,1
50.0,752.4333333333329,44.9,50.9,49.536,26.23,23.7,25.6,11.1666666666667,10.5333333333333,1
60.0,752.466666666667,44.79,50.8725,49.59,26.26,23.7,25.6,11.1333333333333,10.4666666666667,1
50.0,752.5,44.79,50.79,49.612,26.26,23.7,25.6,11.1,10.4,2
60.0,752.5666666666668,44.76,50.76,49.7,26.26,23.7,25.5,11.1,10.3666666666667,2
60.0,752.6333333333331,44.76,50.6266666666667,49.754,26.26,23.7,25.5,11.1,10.3333333333333,2
60.0,752.7,44.7,50.43,49.7514285714286,26.29,23.6,25.39,11.1,10.3,2
60.0,752.766666666667,44.7,50.23,49.79,26.29,23.6666666666667,25.39,11.1,10.2666666666667,2
60.0,752.8333333333329,44.6633333333333,50.0266666666667,49.7514285714286,26.29,23.6,25.39,11.1,10.2333333333333,2
50.0,752.9,44.59,49.8266666666667,49.634,26.29,23.6,25.39,11.1,10.2,3
60.0,752.8833333333331,44.56,49.79,49.7,26.29,23.6,25.3566666666667,11.0666666666667,10.2,3
50.0,752.866666666667,44.56,49.79,49.736,26.29,23.6,25.29,11.0333333333333,10.2,3
50.0,752.85,44.5,49.7,49.7385714285714,26.29,23.6,25.29,11.0,10.2,3
50.0,752.8333333333329,44.5,49.6266666666667,49.79,26.29,23.6,25.29,10.9666666666667,10.2,3
50.0,752.8166666666668,44.5,49.5266666666667,49.79,26.29,23.6,25.2,10.9333333333333,10.2,3
50.0,752.7999999999998,44.5,49.4,49.79,26.29,23.6,25.2,10.9,10.2,4
50.0,752.9,44.5,49.26,49.8685714285714,26.29,23.6,25.2,10.9,10.2,4
40.0,753.0,44.4,49.2,49.9,26.26,23.575,25.2,10.9,10.2,4
50.0,753.1,44.4,49.2,49.9,26.2,23.5,25.1666666666667,10.9,10.2,4
50.0,753.2,44.4,49.26,49.92,26.2,23.5,25.1,10.9,10.2,4
60.0,753.2999999999998,44.4,49.29,49.9571428571429,26.2,23.5,25.1,10.9,10.2,4
90.0,753.4,44.3266666666667,49.29,49.96,26.2,23.5,25.1,10.9,10.2,5
60.0,753.4333333333329,44.3266666666667,49.2,49.9857142857143,26.2,23.5,25.1,10.9,10.2,5
70.0,753.466666666667,44.0266666666667,49.1725,50.0,26.1,23.5,25.075,10.9,10.2,5
70.0,753.5,43.69333333333329,49.09,50.095,26.033333333333296,23.5,25.066666666666695,10.9,10.2,5
50.0,753.533333333333,43.363333333333294,49.09,50.147142857142896,26.0,23.5,25.0,10.9,10.2,5
60.0,753.5666666666668,43.03,49.1633333333333,50.356,25.9266666666667,23.5,25.0,10.9,10.2,5
60.0,753.6,43.0,49.463333333333296,50.212857142857104,25.79,23.4266666666667,25.0,10.9,10.2,6
60.0,753.6666666666669,43.0,49.53,50.134,25.73,23.5,25.0,10.9333333333333,10.25,6
50.0,753.733333333333,43.0,49.26,50.09,25.7,23.39,24.963333333333296,10.9666666666667,10.3,6
80.0,753.7999999999998,43.0,49.0666666666667,50.2,25.7,23.39,24.89,11.0,10.35,6
50.0,753.866666666667,43.0,48.863333333333294,50.2,25.7,23.5,24.89,11.0333333333333,10.4,6
60.0,753.9333333333329,42.933333333333294,48.6566666666667,50.134,25.6333333333333,23.4266666666667,24.89,11.0666666666667,10.45,6
60.0,754.0,42.79,48.43,50.0257142857143,25.6,23.5,24.8566666666667,11.1,10.5,7
50.0,754.1,42.7,48.23,49.9,25.6,23.4266666666667,24.79,11.1666666666667,10.55,7
70.0,754.2,42.7,48.06,49.7928571428571,25.6,23.5,24.79,11.2333333333333,10.6,7
50.0,754.2999999999998,42.7,47.933333333333294,49.66,25.6,23.4725,24.79,11.3,10.65,7
60.0,754.4,42.7,47.83333333333329,49.47142857142861,25.533333333333296,23.463333333333296,24.79,11.3666666666667,10.7,7
50.0,754.5,42.7,47.7,49.29,25.566666666666695,23.39,24.79,11.4333333333333,10.75,7
50.0,754.6,42.7,47.6633333333333,49.245,25.5,23.39,24.7,11.5,10.8,8
50.0,754.65,42.7,47.59,49.06,25.5,23.39,24.7,11.5666666666667,10.7833333333333,8
